business	dictionary_code	item_code	item_short_name	item_full_name	analytical_attribute_code
FB	DOCUMENTS	ЗКР_02.03.26_02	ЗКР_02.03.26_02	Документ ЗКР_02.03.26_02	documentId
FB	DOCUMENTS	ЗКР_03.03.26_01	ЗКР_03.03.26_01	Документ ЗКР_03.03.26_01	documentId
FB	DOCUMENTS	ЗКР_03.03.26_02	ЗКР_03.03.26_02	Документ ЗКР_03.03.26_02	documentId
FB	DOCUMENTS	ЗКР_03.03.26_03	ЗКР_03.03.26_03	Документ ЗКР_03.03.26_03	documentId
FB	DOCUMENTS	ЗКР_03.03.26_04	ЗКР_03.03.26_04	Документ ЗКР_03.03.26_04	documentId
FB	DOCUMENTS	ЗКР_05.03.26_01	ЗКР_05.03.26_01	Документ ЗКР_05.03.26_01	documentId
FB	DOCUMENTS	ЗКР_05.03.26_02	ЗКР_05.03.26_02	Документ ЗКР_05.03.26_02	documentId
FB	DOCUMENTS	ЗКР_06.03.26_01	ЗКР_06.03.26_01	Документ ЗКР_06.03.26_01	documentId
FB	DOCUMENTS	ЗКР_1.04.26_04	ЗКР_1.04.26_04	Документ ЗКР_1.04.26_04	documentId
FB	DOCUMENTS	ЗКР_10.03.26_01	ЗКР_10.03.26_01	Документ ЗКР_10.03.26_01	documentId
FB	DOCUMENTS	ЗКР_10.03.26_02	ЗКР_10.03.26_02	Документ ЗКР_10.03.26_02	documentId
FB	DOCUMENTS	ЗКР_12.01.25_1	ЗКР_12.01.25_1	Документ ЗКР_12.01.25_1	documentId
FB	DOCUMENTS	ЗКР_12.01.26_4	ЗКР_12.01.26_4	Документ ЗКР_12.01.26_4	documentId
FB	DOCUMENTS	ЗКР_13.02.26_01	ЗКР_13.02.26_01	Документ ЗКР_13.02.26_01	documentId
FB	DOCUMENTS	ЗКР_13.02.26_03	ЗКР_13.02.26_03	Документ ЗКР_13.02.26_03	documentId
FB	DOCUMENTS	ЗКР_13.03.26_01	ЗКР_13.03.26_01	Документ ЗКР_13.03.26_01	documentId
FB	DOCUMENTS	ЗКР_15.04.26_01	ЗКР_15.04.26_01	Документ ЗКР_15.04.26_01	documentId
FB	DOCUMENTS	ЗКР_16.01.26_1	ЗКР_16.01.26_1	Документ ЗКР_16.01.26_1	documentId
FB	DOCUMENTS	ЗКР_18.02.26_01	ЗКР_18.02.26_01	Документ ЗКР_18.02.26_01	documentId
FB	DOCUMENTS	ЗКР_18.02.26_02	ЗКР_18.02.26_02	Документ ЗКР_18.02.26_02	documentId
FB	DOCUMENTS	ЗКР_18.03.26_01	ЗКР_18.03.26_01	Документ ЗКР_18.03.26_01	documentId
FB	DOCUMENTS	ЗКР_18.03.26_02	ЗКР_18.03.26_02	Документ ЗКР_18.03.26_02	documentId
FB	DOCUMENTS	ЗКР_18.03.26_15	ЗКР_18.03.26_15	Документ ЗКР_18.03.26_15	documentId
FB	DOCUMENTS	ЗКР_18.03.26_16	ЗКР_18.03.26_16	Документ ЗКР_18.03.26_16	documentId
FB	DOCUMENTS	ЗКР_18.03.26_21	ЗКР_18.03.26_21	Документ ЗКР_18.03.26_21	documentId
FB	DOCUMENTS	ЗКР_18.03.26_22	ЗКР_18.03.26_22	Документ ЗКР_18.03.26_22	documentId
FB	DOCUMENTS	ЗКР_18.03.26_23	ЗКР_18.03.26_23	Документ ЗКР_18.03.26_23	documentId
FB	DOCUMENTS	ЗКР_19.03.26_09	ЗКР_19.03.26_09	Документ ЗКР_19.03.26_09	documentId
FB	DOCUMENTS	ЗКР_19.03.26_12	ЗКР_19.03.26_12	Документ ЗКР_19.03.26_12	documentId
FB	DOCUMENTS	ЗКР_19.03.26_15	ЗКР_19.03.26_15	Документ ЗКР_19.03.26_15	documentId
FB	DOCUMENTS	ЗКР_20.02.26_01	ЗКР_20.02.26_01	Документ ЗКР_20.02.26_01	documentId
FB	DOCUMENTS	ЗКР_22.01.26_1	ЗКР_22.01.26_1	Документ ЗКР_22.01.26_1	documentId
FB	DOCUMENTS	ЗКР_23.03.26_03	ЗКР_23.03.26_03	Документ ЗКР_23.03.26_03	documentId
FB	DOCUMENTS	ЗКР_23.03.26_06	ЗКР_23.03.26_06	Документ ЗКР_23.03.26_06	documentId
FB	DOCUMENTS	ЗКР№3255	ЗКР№3255	Документ ЗКР№3255	documentId
FB	DOCUMENTS	ЗКР№3256	ЗКР№3256	Документ ЗКР№3256	documentId
FB	DOCUMENTS	ЗКС_03.03.26_01	ЗКС_03.03.26_01	Документ ЗКС_03.03.26_01	documentId
FB	DOCUMENTS	ЗКС_03.03.26_02	ЗКС_03.03.26_02	Документ ЗКС_03.03.26_02	documentId
FB	DOCUMENTS	ЗКС_03.03.26_03	ЗКС_03.03.26_03	Документ ЗКС_03.03.26_03	documentId
FB	DOCUMENTS	ЗКС_05.03.26_02	ЗКС_05.03.26_02	Документ ЗКС_05.03.26_02	documentId
FB	DOCUMENTS	ЗКС_05.03.26_04	ЗКС_05.03.26_04	Документ ЗКС_05.03.26_04	documentId
FB	DOCUMENTS	ЗКС_05.03.26_05	ЗКС_05.03.26_05	Документ ЗКС_05.03.26_05	documentId
FB	DOCUMENTS	ЗКС_06.03.26_01	ЗКС_06.03.26_01	Документ ЗКС_06.03.26_01	documentId
FB	DOCUMENTS	ЗКС_06.03.26_02	ЗКС_06.03.26_02	Документ ЗКС_06.03.26_02	documentId
FB	DOCUMENTS	ЗКС_06.03.26_06	ЗКС_06.03.26_06	Документ ЗКС_06.03.26_06	documentId
FB	DOCUMENTS	ЗКС_10.03.26_01	ЗКС_10.03.26_01	Документ ЗКС_10.03.26_01	documentId
FB	DOCUMENTS	ЗКС_16.01.26_1	ЗКС_16.01.26_1	Документ ЗКС_16.01.26_1	documentId
FB	DOCUMENTS	ЗКС_19.01.26_1	ЗКС_19.01.26_1	Документ ЗКС_19.01.26_1	documentId
FB	DOCUMENTS	ЗКС_19.01.26_2	ЗКС_19.01.26_2	Документ ЗКС_19.01.26_2	documentId
FB	DOCUMENTS	ЗКС_19.02.26_04	ЗКС_19.02.26_04	Документ ЗКС_19.02.26_04	documentId
FB	DOCUMENTS	ЗКС_19.02.26_07	ЗКС_19.02.26_07	Документ ЗКС_19.02.26_07	documentId
FB	DOCUMENTS	ЗКС_19.02.26_09	ЗКС_19.02.26_09	Документ ЗКС_19.02.26_09	documentId
FB	DOCUMENTS	ЗКС_19.02.26_10	ЗКС_19.02.26_10	Документ ЗКС_19.02.26_10	documentId
FB	DOCUMENTS	ЗКС_19.02.26_12	ЗКС_19.02.26_12	Документ ЗКС_19.02.26_12	documentId
FB	DOCUMENTS	ЗКС_19.02.26_14	ЗКС_19.02.26_14	Документ ЗКС_19.02.26_14	documentId
FB	DOCUMENTS	ЗКС_20.01.25_4	ЗКС_20.01.25_4	Документ ЗКС_20.01.25_4	documentId
FB	DOCUMENTS	ЗКС_20.01.25_5	ЗКС_20.01.25_5	Документ ЗКС_20.01.25_5	documentId
FB	DOCUMENTS	ЗКС_20.01.25_7	ЗКС_20.01.25_7	Документ ЗКС_20.01.25_7	documentId
FB	DOCUMENTS	ЗКС_20.01.26_11	ЗКС_20.01.26_11	Документ ЗКС_20.01.26_11	documentId
FB	DOCUMENTS	ЗКС_20.01.26_12	ЗКС_20.01.26_12	Документ ЗКС_20.01.26_12	documentId
FB	DOCUMENTS	ЗКС_20.01.26_15	ЗКС_20.01.26_15	Документ ЗКС_20.01.26_15	documentId
FB	DOCUMENTS	ЗКС_20.01.26_16	ЗКС_20.01.26_16	Документ ЗКС_20.01.26_16	documentId
FB	DOCUMENTS	ЗКС_20.01.26_17	ЗКС_20.01.26_17	Документ ЗКС_20.01.26_17	documentId
FB	DOCUMENTS	ЗКС_20.01.26_3	ЗКС_20.01.26_3	Документ ЗКС_20.01.26_3	documentId
FB	DOCUMENTS	ЗКС_20.02.26_01	ЗКС_20.02.26_01	Документ ЗКС_20.02.26_01	documentId
FB	DOCUMENTS	ЗКС_20.02.26_02	ЗКС_20.02.26_02	Документ ЗКС_20.02.26_02	documentId
FB	DOCUMENTS	ЗКС_20.03.26_01	ЗКС_20.03.26_01	Документ ЗКС_20.03.26_01	documentId
FB	DOCUMENTS	ЗКС_20.03.26_05	ЗКС_20.03.26_05	Документ ЗКС_20.03.26_05	documentId
FB	DOCUMENTS	ЗКС_20.03.26_06	ЗКС_20.03.26_06	Документ ЗКС_20.03.26_06	documentId
FB	DOCUMENTS	ЗКС_21.01.26_1	ЗКС_21.01.26_1	Документ ЗКС_21.01.26_1	documentId
FB	DOCUMENTS	ЗКС_21.01.26_3	ЗКС_21.01.26_3	Документ ЗКС_21.01.26_3	documentId
FB	DOCUMENTS	ЗКС_№564	ЗКС_№564	Документ ЗКС_№564	documentId
FB	DOCUMENTS	ЗКС_№565	ЗКС_№565	Документ ЗКС_№565	documentId
FB	DOCUMENTS	ЗКС№564	ЗКС№564	Документ ЗКС№564	documentId
FB	DOCUMENTS	ЗНБ-10	ЗНБ-10	Документ ЗНБ-10	documentId
FB	DOCUMENTS	ЗНБ-11	ЗНБ-11	Документ ЗНБ-11	documentId
FB	DOCUMENTS	ЗНБ-12	ЗНБ-12	Документ ЗНБ-12	documentId
FB	DOCUMENTS	ЗНБ-14	ЗНБ-14	Документ ЗНБ-14	documentId
FB	DOCUMENTS	ЗНБ-15	ЗНБ-15	Документ ЗНБ-15	documentId
FB	DOCUMENTS	ЗНБ-16	ЗНБ-16	Документ ЗНБ-16	documentId
FB	DOCUMENTS	ЗНБ-18	ЗНБ-18	Документ ЗНБ-18	documentId
FB	DOCUMENTS	ЗНБ-20	ЗНБ-20	Документ ЗНБ-20	documentId
FB	DOCUMENTS	ЗНБ-44	ЗНБ-44	Документ ЗНБ-44	documentId
FB	DOCUMENTS	ЗНБ-5	ЗНБ-5	Документ ЗНБ-5	documentId
FB	DOCUMENTS	ЗНБ-7	ЗНБ-7	Документ ЗНБ-7	documentId
FB	DOCUMENTS	ЗНБ-8	ЗНБ-8	Документ ЗНБ-8	documentId
FB	DOCUMENTS	ЗНБ-9	ЗНБ-9	Документ ЗНБ-9	documentId
FB	DOCUMENTS	ЗНБ_16.01.26_1	ЗНБ_16.01.26_1	Документ ЗНБ_16.01.26_1	documentId
FB	DOCUMENTS	ЗНБ_18.03_02	ЗНБ_18.03_02	Документ ЗНБ_18.03_02	documentId
FB	DOCUMENTS	ЗНБ_19.03_03	ЗНБ_19.03_03	Документ ЗНБ_19.03_03	documentId
FB	DOCUMENTS	ЗНБ_19.03_04	ЗНБ_19.03_04	Документ ЗНБ_19.03_04	documentId
FB	DOCUMENTS	ЗНБ_19.03_05	ЗНБ_19.03_05	Документ ЗНБ_19.03_05	documentId
FB	DOCUMENTS	ЗНП-12	ЗНП-12	Документ ЗНП-12	documentId
FB	DOCUMENTS	ЗНП-13	ЗНП-13	Документ ЗНП-13	documentId
FB	DOCUMENTS	ЗНП-19	ЗНП-19	Документ ЗНП-19	documentId
FB	DOCUMENTS	ЗНП-23	ЗНП-23	Документ ЗНП-23	documentId
FB	DOCUMENTS	ЗНП-24	ЗНП-24	Документ ЗНП-24	documentId
FB	DOCUMENTS	ЗНП-25	ЗНП-25	Документ ЗНП-25	documentId
FB	DOCUMENTS	ЗНП-26	ЗНП-26	Документ ЗНП-26	documentId
FB	DOCUMENTS	ЗНП-27	ЗНП-27	Документ ЗНП-27	documentId
FB	DOCUMENTS	ЗНП-28	ЗНП-28	Документ ЗНП-28	documentId
FB	DOCUMENTS	ЗНП-29	ЗНП-29	Документ ЗНП-29	documentId
FB	DOCUMENTS	ЗНП-30	ЗНП-30	Документ ЗНП-30	documentId
FB	DOCUMENTS	ЗНП-4	ЗНП-4	Документ ЗНП-4	documentId
FB	DOCUMENTS	ЗНП-5	ЗНП-5	Документ ЗНП-5	documentId
FB	DOCUMENTS	ЗНП-6	ЗНП-6	Документ ЗНП-6	documentId
FB	DOCUMENTS	ЗНП-7	ЗНП-7	Документ ЗНП-7	documentId
FB	DOCUMENTS	ЗНП-8	ЗНП-8	Документ ЗНП-8	documentId
FB	DOCUMENTS	ЗНП_16.01.26_1	ЗНП_16.01.26_1	Документ ЗНП_16.01.26_1	documentId
FB	DOCUMENTS	ЗНП_17.03.26_02	ЗНП_17.03.26_02	Документ ЗНП_17.03.26_02	documentId
FB	DOCUMENTS	ЗНП_17.03.26_03	ЗНП_17.03.26_03	Документ ЗНП_17.03.26_03	documentId
FB	DOCUMENTS	ЗНП_17.03.26_05	ЗНП_17.03.26_05	Документ ЗНП_17.03.26_05	documentId
FB	DOCUMENTS	ЗНП_17.03.26_07	ЗНП_17.03.26_07	Документ ЗНП_17.03.26_07	documentId
FB	DOCUMENTS	ЗНП_17.03.26_08	ЗНП_17.03.26_08	Документ ЗНП_17.03.26_08	documentId
FB	DOCUMENTS	ЗОН-1	ЗОН-1	Документ ЗОН-1	documentId
FB	DOCUMENTS	ЗОН-2	ЗОН-2	Документ ЗОН-2	documentId
FB	DOCUMENTS	ЗОН_17.03.26_03	ЗОН_17.03.26_03	Документ ЗОН_17.03.26_03	documentId
FB	DOCUMENTS	ЗОН_17.03.26_04	ЗОН_17.03.26_04	Документ ЗОН_17.03.26_04	documentId
FB	DOCUMENTS	ЗСВ_02.03.26_01	ЗСВ_02.03.26_01	Документ ЗСВ_02.03.26_01	documentId
FB	DOCUMENTS	ЗСВ_03.03.26_02	ЗСВ_03.03.26_02	Документ ЗСВ_03.03.26_02	documentId
FB	DOCUMENTS	ЗСВ_03.03.26_03	ЗСВ_03.03.26_03	Документ ЗСВ_03.03.26_03	documentId
FB	DOCUMENTS	ЗСВ_03.03.26_05	ЗСВ_03.03.26_05	Документ ЗСВ_03.03.26_05	documentId
FB	DOCUMENTS	ЗСВ_03.03.26_06	ЗСВ_03.03.26_06	Документ ЗСВ_03.03.26_06	documentId
FB	DOCUMENTS	ЗСВ_03.03.26_07	ЗСВ_03.03.26_07	Документ ЗСВ_03.03.26_07	documentId
FB	DOCUMENTS	ЗСВ_05.03.26_02	ЗСВ_05.03.26_02	Документ ЗСВ_05.03.26_02	documentId
FB	DOCUMENTS	ЗСВ_05.03.26_03	ЗСВ_05.03.26_03	Документ ЗСВ_05.03.26_03	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_01	ЗСВ_06.03.26_01	Документ ЗСВ_06.03.26_01	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_02	ЗСВ_06.03.26_02	Документ ЗСВ_06.03.26_02	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_03	ЗСВ_06.03.26_03	Документ ЗСВ_06.03.26_03	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_05	ЗСВ_06.03.26_05	Документ ЗСВ_06.03.26_05	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_06	ЗСВ_06.03.26_06	Документ ЗСВ_06.03.26_06	documentId
FB	DOCUMENTS	ЗСВ_06.03.26_07	ЗСВ_06.03.26_07	Документ ЗСВ_06.03.26_07	documentId
FB	DOCUMENTS	ЗСВ_16.01.26_1	ЗСВ_16.01.26_1	Документ ЗСВ_16.01.26_1	documentId
FB	DOCUMENTS	ЗСВ_19.12.25_2	ЗСВ_19.12.25_2	Документ ЗСВ_19.12.25_2	documentId
FB	DOCUMENTS	ЗСВ_20.02.26_01	ЗСВ_20.02.26_01	Документ ЗСВ_20.02.26_01	documentId
FB	DOCUMENTS	ЗСВ_22.01.26_2	ЗСВ_22.01.26_2	Документ ЗСВ_22.01.26_2	documentId
FB	DOCUMENTS	ЗСВ_22.01.26_4	ЗСВ_22.01.26_4	Документ ЗСВ_22.01.26_4	documentId
FB	DOCUMENTS	ЗСВ_26.01.26_2	ЗСВ_26.01.26_2	Документ ЗСВ_26.01.26_2	documentId
FB	DOCUMENTS	ЗСВ_28.01.26_2	ЗСВ_28.01.26_2	Документ ЗСВ_28.01.26_2	documentId
FB	DOCUMENTS	КП1	КП1	Документ КП1	documentId
FB	DOCUMENTS	КП2	КП2	Документ КП2	documentId
FB	DOCUMENTS	КП3	КП3	Документ КП3	documentId
FB	DOCUMENTS	ПЗВ_03.03.26_02	ПЗВ_03.03.26_02	Документ ПЗВ_03.03.26_02	documentId
FB	DOCUMENTS	ПЗВ_03.03.26_03	ПЗВ_03.03.26_03	Документ ПЗВ_03.03.26_03	documentId
FB	DOCUMENTS	ПЗВ_04.03.26_01	ПЗВ_04.03.26_01	Документ ПЗВ_04.03.26_01	documentId
FB	DOCUMENTS	ПЗВ_04.03.26_02	ПЗВ_04.03.26_02	Документ ПЗВ_04.03.26_02	documentId
FB	DOCUMENTS	ПЗВ_06.03.26_01	ПЗВ_06.03.26_01	Документ ПЗВ_06.03.26_01	documentId
FB	DOCUMENTS	ПЗВ_10.03.26_01	ПЗВ_10.03.26_01	Документ ПЗВ_10.03.26_01	documentId
FB	DOCUMENTS	ПЗВ_16.01.26_1	ПЗВ_16.01.26_1	Документ ПЗВ_16.01.26_1	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_01	ПЗВ_18.02.26_01	Документ ПЗВ_18.02.26_01	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_02	ПЗВ_18.02.26_02	Документ ПЗВ_18.02.26_02	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_05	ПЗВ_18.02.26_05	Документ ПЗВ_18.02.26_05	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_06	ПЗВ_18.02.26_06	Документ ПЗВ_18.02.26_06	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_08	ПЗВ_18.02.26_08	Документ ПЗВ_18.02.26_08	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_09	ПЗВ_18.02.26_09	Документ ПЗВ_18.02.26_09	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_12	ПЗВ_18.02.26_12	Документ ПЗВ_18.02.26_12	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_13	ПЗВ_18.02.26_13	Документ ПЗВ_18.02.26_13	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_17	ПЗВ_18.02.26_17	Документ ПЗВ_18.02.26_17	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_19	ПЗВ_18.02.26_19	Документ ПЗВ_18.02.26_19	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_23	ПЗВ_18.02.26_23	Документ ПЗВ_18.02.26_23	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_25	ПЗВ_18.02.26_25	Документ ПЗВ_18.02.26_25	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_26	ПЗВ_18.02.26_26	Документ ПЗВ_18.02.26_26	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_27	ПЗВ_18.02.26_27	Документ ПЗВ_18.02.26_27	documentId
FB	DOCUMENTS	ПЗВ_18.02.26_28	ПЗВ_18.02.26_28	Документ ПЗВ_18.02.26_28	documentId
FB	DOCUMENTS	ПЗВ_19.02.26_01	ПЗВ_19.02.26_01	Документ ПЗВ_19.02.26_01	documentId
FB	DOCUMENTS	ПЗВ_19.02.26_02	ПЗВ_19.02.26_02	Документ ПЗВ_19.02.26_02	documentId
FB	DOCUMENTS	ПЗВ_19.02.26_27	ПЗВ_19.02.26_27	Документ ПЗВ_19.02.26_27	documentId
FB	DOCUMENTS	РСКПутч	РСКПутч	Документ РСКПутч	documentId
FB	DOCUMENTS	УВИПП№353	УВИПП№353	Документ УВИПП№353	documentId
FB	DOCUMENTS	УВИПП№354	УВИПП№354	Документ УВИПП№354	documentId
FB	DOCUMENTS	ан1101	ан1101	Документ ан1101	documentId
FB	DOCUMENTS	витрина_тест22	витрина_тест22	Документ витрина_тест22	documentId
FB	DOCUMENTS	витрина_тест34	витрина_тест34	Документ витрина_тест34	documentId
FB	DOCUMENTS	витрина_тест53	витрина_тест53	Документ витрина_тест53	documentId
FB	DOCUMENTS	витрина_тест57	витрина_тест57	Документ витрина_тест57	documentId
FB	DOCUMENTS	тест_орфк	тест_орфк	Документ тест_орфк	documentId
FB	DOCUMENTS	тесторфк2	тесторфк2	Документ тесторфк2	documentId
FB	FAIP	000000000000019215	000000000000019215	ФАИП 000000000000019215	faip
FB	FAIP	000000000000646727	000000000000646727	ФАИП 000000000000646727	faip
FB	FAIP	000000000000752002	000000000000752002	ФАИП 000000000000752002	faip
FB	FAIP	000000000000794681	000000000000794681	ФАИП 000000000000794681	faip
FB	FAIP	000000000000878696	000000000000878696	ФАИП 000000000000878696	faip
FB	FAIP	000000000000942208	000000000000942208	ФАИП 000000000000942208	faip
FB	FAIP	000000001120960453	000000001120960453	ФАИП 000000001120960453	faip
FB	FAIP	00190000081910	00190000081910	ФАИП 00190000081910	faip
FB	FAIP	395630435101210001	395630435101210001	ФАИП 395630435101210001	faip
FB	KBK	0200605122Y4Y0000300	0200605122Y4Y0000300	КБК 0200605122Y4Y0000300	kbk
FB	KBK	04804060140390000200	04804060140390000200	КБК 04804060140390000200	kbk
FB	KBK	04804060140390000245	04804060140390000245	КБК 04804060140390000245	kbk
FB	KBK	0480605122Y4Y0000300	0480605122Y4Y0000300	КБК 0480605122Y4Y0000300	kbk
FB	KBK	04807080250190000400	04807080250190000400	КБК 04807080250190000400	kbk
FB	KBK	05101031030290000400	05101031030290000400	КБК 05101031030290000400	kbk
FB	KBK	05101031030294009414	05101031030294009414	КБК 05101031030294009414	kbk
FB	KBK	05101031030294009415	05101031030294009415	КБК 05101031030294009415	kbk
FB	KBK	05101031030294009416	05101031030294009416	КБК 05101031030294009416	kbk
FB	KBK	05101031030294009417	05101031030294009417	КБК 05101031030294009417	kbk
FB	KBK	05101031030294009418	05101031030294009418	КБК 05101031030294009418	kbk
FB	KBK	10000000000000000510	10000000000000000510	КБК 10000000000000000510	kbk
FB	KBK	10000000000000000560	10000000000000000560	КБК 10000000000000000560	kbk
FB	KBK	10000000000000000610	10000000000000000610	КБК 10000000000000000610	kbk
FB	KBK	10000000000000000660	10000000000000000660	КБК 10000000000000000660	kbk
FB	KBK	10000000000000000730	10000000000000000730	КБК 10000000000000000730	kbk
FB	KBK	10000000000000000830	10000000000000000830	КБК 10000000000000000830	kbk
FB	KBK	10001050201010002510	10001050201010002510	КБК 10001050201010002510	kbk
FB	KBK	10001050201010002610	10001050201010002610	КБК 10001050201010002610	kbk
FB	KBK	10001059999999999510	10001059999999999510	КБК 10001059999999999510	kbk
FB	KBK	10001059999999999610	10001059999999999610	КБК 10001059999999999610	kbk
FB	KBK	10001060200010000310	10001060200010000310	КБК 10001060200010000310	kbk
FB	KBK	10001061002010001550	10001061002010001550	КБК 10001061002010001550	kbk
FB	KBK	10011701010016000180	10011701010016000180	КБК 10011701010016000180	kbk
FB	KBK	15301063941590049244	15301063941590049244	КБК 15301063941590049244	kbk
FB	KBK	16700000000000000510	16700000000000000510	КБК 16700000000000000510	kbk
FB	KBK	16700000000000000610	16700000000000000610	КБК 16700000000000000610	kbk
FB	KBK	17703054230390000300	17703054230390000300	КБК 17703054230390000300	kbk
FB	KBK	18200000000000000000	18200000000000000000	КБК 18200000000000000000	kbk
FB	KBK	18200000000000000510	18200000000000000510	КБК 18200000000000000510	kbk
FB	KBK	18200000000000000610	18200000000000000610	КБК 18200000000000000610	kbk
FB	KBK	18201063930290019242	18201063930290019242	КБК 18201063930290019242	kbk
FB	KBK	18201063930290019244	18201063930290019244	КБК 18201063930290019244	kbk
FB	KBK	18201063930290059242	18201063930290059242	КБК 18201063930290059242	kbk
FB	KBK	18201063930297023242	18201063930297023242	КБК 18201063930297023242	kbk
FB	KBK	18201063931592501242	18201063931592501242	КБК 18201063931592501242	kbk
FB	KBK	18201063940290019242	18201063940290019242	КБК 18201063940290019242	kbk
FB	KBK	18201063940290059244	18201063940290059244	КБК 18201063940290059244	kbk
FB	KBK	18201063940292035244	18201063940292035244	КБК 18201063940292035244	kbk
FB	KBK	18201063940294009523	18201063940294009523	КБК 18201063940294009523	kbk
FB	KBK	18201063940590012121	18201063940590012121	КБК 18201063940590012121	kbk
FB	KBK	18201063940590019123	18201063940590019123	КБК 18201063940590019123	kbk
FB	KBK	18201063940592501244	18201063940592501244	КБК 18201063940592501244	kbk
FB	KBK	18202049490090012241	18202049490090012241	КБК 18202049490090012241	kbk
FB	KBK	18202049490090012242	18202049490090012242	КБК 18202049490090012242	kbk
FB	KBK	18202049490090012243	18202049490090012243	КБК 18202049490090012243	kbk
FB	KBK	18202049490090012244	18202049490090012244	КБК 18202049490090012244	kbk
FB	KBK	18203054230390000300	18203054230390000300	КБК 18203054230390000300	kbk
FB	KBK	18205030520856890523	18205030520856890523	КБК 18205030520856890523	kbk
FB	KBK	1820706233D415900322	1820706233D415900322	КБК 1820706233D415900322	kbk
FB	KBK	18800000000000000510	18800000000000000510	КБК 18800000000000000510	kbk
FB	KBK	32000000000000000000	32000000000000000000	КБК 32000000000000000000	kbk
FB	KBK	32001031030290000200	32001031030290000200	КБК 32001031030290000200	kbk
FB	KBK	32001031030294009200	32001031030294009200	КБК 32001031030294009200	kbk
FB	KBK	32001031030294009241	32001031030294009241	КБК 32001031030294009241	kbk
FB	KBK	32001031030294009242	32001031030294009242	КБК 32001031030294009242	kbk
FB	KBK	32001031030294009243	32001031030294009243	КБК 32001031030294009243	kbk
FB	KBK	32001031030294009244	32001031030294009244	КБК 32001031030294009244	kbk
FB	KBK	32001031030294009245	32001031030294009245	КБК 32001031030294009245	kbk
FB	KBK	32003054230390000100	32003054230390000100	КБК 32003054230390000100	kbk
FB	KBK	32003054230390000300	32003054230390000300	КБК 32003054230390000300	kbk
FB	KBK	32003054230390000400	32003054230390000400	КБК 32003054230390000400	kbk
FB	KBK	32003054230390049121	32003054230390049121	КБК 32003054230390049121	kbk
FB	KBK	32003089490090000200	32003089490090000200	КБК 32003089490090000200	kbk
FB	KBK	32003089490090000400	32003089490090000400	КБК 32003089490090000400	kbk
FB	KBK	32003089490090012241	32003089490090012241	КБК 32003089490090012241	kbk
FB	KBK	32003089490090012400	32003089490090012400	КБК 32003089490090012400	kbk
FB	KBK	32007091030294009245	32007091030294009245	КБК 32007091030294009245	kbk
FB	KBK	77702049490090012241	77702049490090012241	КБК 77702049490090012241	kbk
FB	KBK	77702049490090012242	77702049490090012242	КБК 77702049490090012242	kbk
FB	KBK	77702049490090012243	77702049490090012243	КБК 77702049490090012243	kbk
FB	KBK	77702049490090012244	77702049490090012244	КБК 77702049490090012244	kbk
FB	KBK	77703054230390000300	77703054230390000300	КБК 77703054230390000300	kbk
FB	OKTMO	00000001	00000001	ОКТМО 00000001	oktmo
FB	OKTMO	121	121	ОКТМО 121	oktmo
FB	OKTMO	26A0001	26A0001	ОКТМО 26A0001	oktmo
FB	OKTMO	26A0002	26A0002	ОКТМО 26A0002	oktmo
FB	OKTMO	26A0003	26A0003	ОКТМО 26A0003	oktmo
FB	OKTMO	26A0004	26A0004	ОКТМО 26A0004	oktmo
FB	OKTMO	26A0006	26A0006	ОКТМО 26A0006	oktmo
FB	OKTMO	411	411	ОКТМО 411	oktmo
FB	OKTMO	63000000	63000000	ОКТМО 63000000	oktmo
FB	OKTMO	70648458	70648458	ОКТМО 70648458	oktmo
FB	OKTMO	888	888	ОКТМО 888	oktmo
FB	OKTMO	К01	К01	ОКТМО К01	oktmo
FB	OKTMO	К02	К02	ОКТМО К02	oktmo
FB	OKTMO	К04	К04	ОКТМО К04	oktmo
FB	OKTMO	К08	К08	ОКТМО К08	oktmo
FB	PERSONAL_ACCOUNTS	01951000200	01951000200	Лицевой счет 01951000200	pa
FB	PERSONAL_ACCOUNTS	01951000480	01951000480	Лицевой счет 01951000480	pa
FB	PERSONAL_ACCOUNTS	01951000510	01951000510	Лицевой счет 01951000510	pa
FB	PERSONAL_ACCOUNTS	01951001770	01951001770	Лицевой счет 01951001770	pa
FB	PERSONAL_ACCOUNTS	01951001820	01951001820	Лицевой счет 01951001820	pa
